produk_id,sku,nama_produk,kategori,harga,stok,supplier,aktif
1979,SKU01979,Produk Simulasi 1979,ATK,276123,143,Global Retail,Y
1980,SKU01980,Produk Simulasi 1980,Makanan,276260,160,Nusantara Supply,Y
1981,SKU01981,Produk Simulasi 1981,Minuman,276397,177,Cipta Grosir,Y
1982,SKU01982,Produk Simulasi 1982,Kesehatan,276534,194,Sinar Distribusi,Y
1983,SKU01983,Produk Simulasi 1983,Hobi,276671,211,Mitra Dagang,Y
1984,SKU01984,Produk Simulasi 1984,Elektronik,276808,228,Global Retail,Y
1985,SKU01985,Produk Simulasi 1985,Rumah Tangga,276945,245,Nusantara Supply,Y
1986,SKU01986,Produk Simulasi 1986,Fashion,277082,262,Cipta Grosir,Y
1987,SKU01987,Produk Simulasi 1987,ATK,277219,279,Sinar Distribusi,Y
1988,SKU01988,Produk Simulasi 1988,Makanan,277356,296,Mitra Dagang,Y
1989,SKU01989,Produk Simulasi 1989,Minuman,277493,313,Global Retail,N
1990,SKU01990,Produk Simulasi 1990,Kesehatan,277630,330,Nusantara Supply,Y
1991,SKU01991,Produk Simulasi 1991,Hobi,277767,347,Cipta Grosir,Y
1992,SKU01992,Produk Simulasi 1992,Elektronik,277904,364,Sinar Distribusi,Y
1993,SKU01993,Produk Simulasi 1993,Rumah Tangga,278041,381,Mitra Dagang,Y
1994,SKU01994,Produk Simulasi 1994,Fashion,278178,398,Global Retail,Y
1995,SKU01995,Produk Simulasi 1995,ATK,278315,415,Nusantara Supply,Y
1996,SKU01996,Produk Simulasi 1996,Makanan,278452,432,Cipta Grosir,Y
1997,SKU01997,Produk Simulasi 1997,Minuman,278589,449,Sinar Distribusi,Y
1998,SKU01998,Produk Simulasi 1998,Kesehatan,278726,466,Mitra Dagang,Y
1999,SKU01999,Produk Simulasi 1999,Hobi,278863,483,Global Retail,Y
2000,SKU02000,Produk Simulasi 2000,Elektronik,279000,0,Nusantara Supply,Y
