pelanggan_id,nama,kota,level,tanggal_daftar,email_opt_in
2571,Pelanggan 2571,Bandung,Platinum,2025-01-16,Y
2572,Pelanggan 2572,Surabaya,Bronze,2025-01-17,N
2573,Pelanggan 2573,Medan,Silver,2025-01-18,Y
2574,Pelanggan 2574,Makassar,Gold,2025-01-19,Y
2575,Pelanggan 2575,Semarang,Platinum,2025-01-20,Y
2576,Pelanggan 2576,Yogyakarta,Bronze,2025-01-21,N
2577,Pelanggan 2577,Denpasar,Silver,2025-01-22,Y
2578,Pelanggan 2578,Palembang,Gold,2025-01-23,Y
2579,Pelanggan 2579,Balikpapan,Platinum,2025-01-24,Y
2580,Pelanggan 2580,Jakarta,Bronze,2025-01-25,N
2581,Pelanggan 2581,Bandung,Silver,2025-01-26,Y
2582,Pelanggan 2582,Surabaya,Gold,2025-01-27,Y
2583,Pelanggan 2583,Medan,Platinum,2025-01-28,Y
2584,Pelanggan 2584,Makassar,Bronze,2025-01-29,N
2585,Pelanggan 2585,Semarang,Silver,2025-01-30,Y
2586,Pelanggan 2586,Yogyakarta,Gold,2025-01-31,Y
2587,Pelanggan 2587,Denpasar,Platinum,2025-02-01,Y
2588,Pelanggan 2588,Palembang,Bronze,2025-02-02,N
2589,Pelanggan 2589,Balikpapan,Silver,2025-02-03,Y
2590,Pelanggan 2590,Jakarta,Gold,2025-02-04,Y
2591,Pelanggan 2591,Bandung,Platinum,2025-02-05,Y
2592,Pelanggan 2592,Surabaya,Bronze,2025-02-06,N
2593,Pelanggan 2593,Medan,Silver,2025-02-07,Y
2594,Pelanggan 2594,Makassar,Gold,2025-02-08,Y
2595,Pelanggan 2595,Semarang,Platinum,2025-02-09,Y
2596,Pelanggan 2596,Yogyakarta,Bronze,2025-02-10,N
2597,Pelanggan 2597,Denpasar,Silver,2025-02-11,Y
2598,Pelanggan 2598,Palembang,Gold,2025-02-12,Y
2599,Pelanggan 2599,Balikpapan,Platinum,2025-02-13,Y
2600,Pelanggan 2600,Jakarta,Bronze,2025-02-14,N
2601,Pelanggan 2601,Bandung,Silver,2025-02-15,Y
2602,Pelanggan 2602,Surabaya,Gold,2025-02-16,Y
2603,Pelanggan 2603,Medan,Platinum,2025-02-17,Y
2604,Pelanggan 2604,Makassar,Bronze,2025-02-18,N
2605,Pelanggan 2605,Semarang,Silver,2025-02-19,Y
2606,Pelanggan 2606,Yogyakarta,Gold,2025-02-20,Y
2607,Pelanggan 2607,Denpasar,Platinum,2025-02-21,Y
2608,Pelanggan 2608,Palembang,Bronze,2025-02-22,N
2609,Pelanggan 2609,Balikpapan,Silver,2025-02-23,Y
2610,Pelanggan 2610,Jakarta,Gold,2025-02-24,Y
2611,Pelanggan 2611,Bandung,Platinum,2025-02-25,Y
2612,Pelanggan 2612,Surabaya,Bronze,2025-02-26,N
2613,Pelanggan 2613,Medan,Silver,2025-02-27,Y
2614,Pelanggan 2614,Makassar,Gold,2025-02-28,Y
2615,Pelanggan 2615,Semarang,Platinum,2025-03-01,Y
2616,Pelanggan 2616,Yogyakarta,Bronze,2025-03-02,N
2617,Pelanggan 2617,Denpasar,Silver,2025-03-03,Y
2618,Pelanggan 2618,Palembang,Gold,2025-03-04,Y
2619,Pelanggan 2619,Balikpapan,Platinum,2025-03-05,Y
2620,Pelanggan 2620,Jakarta,Bronze,2025-03-06,N
2621,Pelanggan 2621,Bandung,Silver,2025-03-07,Y
2622,Pelanggan 2622,Surabaya,Gold,2025-03-08,Y
2623,Pelanggan 2623,Medan,Platinum,2025-03-09,Y
2624,Pelanggan 2624,Makassar,Bronze,2025-03-10,N
2625,Pelanggan 2625,Semarang,Silver,2025-03-11,Y
2626,Pelanggan 2626,Yogyakarta,Gold,2025-03-12,Y
2627,Pelanggan 2627,Denpasar,Platinum,2025-03-13,Y
2628,Pelanggan 2628,Palembang,Bronze,2025-03-14,N
2629,Pelanggan 2629,Balikpapan,Silver,2025-03-15,Y
2630,Pelanggan 2630,Jakarta,Gold,2025-03-16,Y
2631,Pelanggan 2631,Bandung,Platinum,2025-03-17,Y
2632,Pelanggan 2632,Surabaya,Bronze,2025-03-18,N
2633,Pelanggan 2633,Medan,Silver,2025-03-19,Y
2634,Pelanggan 2634,Makassar,Gold,2025-03-20,Y
2635,Pelanggan 2635,Semarang,Platinum,2025-03-21,Y
2636,Pelanggan 2636,Yogyakarta,Bronze,2025-03-22,N
2637,Pelanggan 2637,Denpasar,Silver,2025-03-23,Y
2638,Pelanggan 2638,Palembang,Gold,2025-03-24,Y
2639,Pelanggan 2639,Balikpapan,Platinum,2025-03-25,Y
2640,Pelanggan 2640,Jakarta,Bronze,2025-03-26,N
2641,Pelanggan 2641,Bandung,Silver,2025-03-27,Y
2642,Pelanggan 2642,Surabaya,Gold,2025-03-28,Y
2643,Pelanggan 2643,Medan,Platinum,2025-03-29,Y
2644,Pelanggan 2644,Makassar,Bronze,2025-03-30,N
2645,Pelanggan 2645,Semarang,Silver,2025-03-31,Y
2646,Pelanggan 2646,Yogyakarta,Gold,2025-04-01,Y
2647,Pelanggan 2647,Denpasar,Platinum,2025-04-02,Y
2648,Pelanggan 2648,Palembang,Bronze,2025-04-03,N
2649,Pelanggan 2649,Balikpapan,Silver,2025-04-04,Y
2650,Pelanggan 2650,Jakarta,Gold,2025-04-05,Y
2651,Pelanggan 2651,Bandung,Platinum,2025-04-06,Y
2652,Pelanggan 2652,Surabaya,Bronze,2025-04-07,N
2653,Pelanggan 2653,Medan,Silver,2025-04-08,Y
2654,Pelanggan 2654,Makassar,Gold,2025-04-09,Y
2655,Pelanggan 2655,Semarang,Platinum,2025-04-10,Y
2656,Pelanggan 2656,Yogyakarta,Bronze,2025-04-11,N
2657,Pelanggan 2657,Denpasar,Silver,2025-04-12,Y
2658,Pelanggan 2658,Palembang,Gold,2025-04-13,Y
2659,Pelanggan 2659,Balikpapan,Platinum,2025-04-14,Y
2660,Pelanggan 2660,Jakarta,Bronze,2025-04-15,N
2661,Pelanggan 2661,Bandung,Silver,2025-04-16,Y
2662,Pelanggan 2662,Surabaya,Gold,2025-04-17,Y
2663,Pelanggan 2663,Medan,Platinum,2025-04-18,Y
2664,Pelanggan 2664,Makassar,Bronze,2025-04-19,N
2665,Pelanggan 2665,Semarang,Silver,2025-04-20,Y
2666,Pelanggan 2666,Yogyakarta,Gold,2025-04-21,Y
2667,Pelanggan 2667,Denpasar,Platinum,2025-04-22,Y
2668,Pelanggan 2668,Palembang,Bronze,2025-04-23,N
2669,Pelanggan 2669,Balikpapan,Silver,2025-04-24,Y
2670,Pelanggan 2670,Jakarta,Gold,2025-04-25,Y
2671,Pelanggan 2671,Bandung,Platinum,2025-04-26,Y
2672,Pelanggan 2672,Surabaya,Bronze,2025-04-27,N
2673,Pelanggan 2673,Medan,Silver,2025-04-28,Y
2674,Pelanggan 2674,Makassar,Gold,2025-04-29,Y
2675,Pelanggan 2675,Semarang,Platinum,2025-04-30,Y
2676,Pelanggan 2676,Yogyakarta,Bronze,2025-05-01,N
2677,Pelanggan 2677,Denpasar,Silver,2025-05-02,Y
2678,Pelanggan 2678,Palembang,Gold,2025-05-03,Y
2679,Pelanggan 2679,Balikpapan,Platinum,2025-05-04,Y
2680,Pelanggan 2680,Jakarta,Bronze,2025-05-05,N
2681,Pelanggan 2681,Bandung,Silver,2025-05-06,Y
2682,Pelanggan 2682,Surabaya,Gold,2025-05-07,Y
2683,Pelanggan 2683,Medan,Platinum,2025-05-08,Y
2684,Pelanggan 2684,Makassar,Bronze,2025-05-09,N
2685,Pelanggan 2685,Semarang,Silver,2025-05-10,Y
2686,Pelanggan 2686,Yogyakarta,Gold,2025-05-11,Y
2687,Pelanggan 2687,Denpasar,Platinum,2025-05-12,Y
2688,Pelanggan 2688,Palembang,Bronze,2025-05-13,N
2689,Pelanggan 2689,Balikpapan,Silver,2025-05-14,Y
2690,Pelanggan 2690,Jakarta,Gold,2025-05-15,Y
2691,Pelanggan 2691,Bandung,Platinum,2025-05-16,Y
2692,Pelanggan 2692,Surabaya,Bronze,2025-05-17,N
2693,Pelanggan 2693,Medan,Silver,2025-05-18,Y
2694,Pelanggan 2694,Makassar,Gold,2025-05-19,Y
2695,Pelanggan 2695,Semarang,Platinum,2025-05-20,Y
2696,Pelanggan 2696,Yogyakarta,Bronze,2025-05-21,N
2697,Pelanggan 2697,Denpasar,Silver,2025-05-22,Y
2698,Pelanggan 2698,Palembang,Gold,2025-05-23,Y
2699,Pelanggan 2699,Balikpapan,Platinum,2025-05-24,Y
2700,Pelanggan 2700,Jakarta,Bronze,2025-05-25,N
2701,Pelanggan 2701,Bandung,Silver,2025-05-26,Y
2702,Pelanggan 2702,Surabaya,Gold,2025-05-27,Y
2703,Pelanggan 2703,Medan,Platinum,2025-05-28,Y
2704,Pelanggan 2704,Makassar,Bronze,2025-05-29,N
2705,Pelanggan 2705,Semarang,Silver,2025-05-30,Y
2706,Pelanggan 2706,Yogyakarta,Gold,2025-05-31,Y
2707,Pelanggan 2707,Denpasar,Platinum,2025-06-01,Y
2708,Pelanggan 2708,Palembang,Bronze,2025-06-02,N
2709,Pelanggan 2709,Balikpapan,Silver,2025-06-03,Y
2710,Pelanggan 2710,Jakarta,Gold,2025-06-04,Y
2711,Pelanggan 2711,Bandung,Platinum,2025-06-05,Y
2712,Pelanggan 2712,Surabaya,Bronze,2025-06-06,N
2713,Pelanggan 2713,Medan,Silver,2025-06-07,Y
2714,Pelanggan 2714,Makassar,Gold,2025-06-08,Y
2715,Pelanggan 2715,Semarang,Platinum,2025-06-09,Y
2716,Pelanggan 2716,Yogyakarta,Bronze,2025-06-10,N
2717,Pelanggan 2717,Denpasar,Silver,2025-06-11,Y
2718,Pelanggan 2718,Palembang,Gold,2025-06-12,Y
2719,Pelanggan 2719,Balikpapan,Platinum,2025-06-13,Y
2720,Pelanggan 2720,Jakarta,Bronze,2025-06-14,N
2721,Pelanggan 2721,Bandung,Silver,2025-06-15,Y
2722,Pelanggan 2722,Surabaya,Gold,2025-06-16,Y
2723,Pelanggan 2723,Medan,Platinum,2025-06-17,Y
2724,Pelanggan 2724,Makassar,Bronze,2025-06-18,N
2725,Pelanggan 2725,Semarang,Silver,2025-06-19,Y
2726,Pelanggan 2726,Yogyakarta,Gold,2025-06-20,Y
2727,Pelanggan 2727,Denpasar,Platinum,2025-06-21,Y
2728,Pelanggan 2728,Palembang,Bronze,2025-06-22,N
2729,Pelanggan 2729,Balikpapan,Silver,2025-06-23,Y
2730,Pelanggan 2730,Jakarta,Gold,2025-06-24,Y
2731,Pelanggan 2731,Bandung,Platinum,2025-06-25,Y
2732,Pelanggan 2732,Surabaya,Bronze,2025-06-26,N
2733,Pelanggan 2733,Medan,Silver,2025-06-27,Y
2734,Pelanggan 2734,Makassar,Gold,2025-06-28,Y
2735,Pelanggan 2735,Semarang,Platinum,2025-06-29,Y
2736,Pelanggan 2736,Yogyakarta,Bronze,2025-06-30,N
2737,Pelanggan 2737,Denpasar,Silver,2025-07-01,Y
2738,Pelanggan 2738,Palembang,Gold,2025-07-02,Y
2739,Pelanggan 2739,Balikpapan,Platinum,2025-07-03,Y
2740,Pelanggan 2740,Jakarta,Bronze,2025-07-04,N
2741,Pelanggan 2741,Bandung,Silver,2025-07-05,Y
2742,Pelanggan 2742,Surabaya,Gold,2025-07-06,Y
2743,Pelanggan 2743,Medan,Platinum,2025-07-07,Y
2744,Pelanggan 2744,Makassar,Bronze,2025-07-08,N
2745,Pelanggan 2745,Semarang,Silver,2025-07-09,Y
2746,Pelanggan 2746,Yogyakarta,Gold,2025-07-10,Y
2747,Pelanggan 2747,Denpasar,Platinum,2025-07-11,Y
2748,Pelanggan 2748,Palembang,Bronze,2025-07-12,N
2749,Pelanggan 2749,Balikpapan,Silver,2025-07-13,Y
2750,Pelanggan 2750,Jakarta,Gold,2025-07-14,Y
2751,Pelanggan 2751,Bandung,Platinum,2025-07-15,Y
2752,Pelanggan 2752,Surabaya,Bronze,2025-07-16,N
2753,Pelanggan 2753,Medan,Silver,2025-07-17,Y
2754,Pelanggan 2754,Makassar,Gold,2025-07-18,Y
2755,Pelanggan 2755,Semarang,Platinum,2025-07-19,Y
2756,Pelanggan 2756,Yogyakarta,Bronze,2025-07-20,N
2757,Pelanggan 2757,Denpasar,Silver,2025-07-21,Y
2758,Pelanggan 2758,Palembang,Gold,2025-07-22,Y
2759,Pelanggan 2759,Balikpapan,Platinum,2025-07-23,Y
2760,Pelanggan 2760,Jakarta,Bronze,2025-07-24,N
2761,Pelanggan 2761,Bandung,Silver,2025-07-25,Y
2762,Pelanggan 2762,Surabaya,Gold,2025-07-26,Y
2763,Pelanggan 2763,Medan,Platinum,2025-07-27,Y
2764,Pelanggan 2764,Makassar,Bronze,2025-07-28,N
2765,Pelanggan 2765,Semarang,Silver,2025-07-29,Y
2766,Pelanggan 2766,Yogyakarta,Gold,2025-07-30,Y
2767,Pelanggan 2767,Denpasar,Platinum,2025-07-31,Y
2768,Pelanggan 2768,Palembang,Bronze,2025-08-01,N
2769,Pelanggan 2769,Balikpapan,Silver,2025-08-02,Y
2770,Pelanggan 2770,Jakarta,Gold,2025-08-03,Y
2771,Pelanggan 2771,Bandung,Platinum,2025-08-04,Y
2772,Pelanggan 2772,Surabaya,Bronze,2025-08-05,N
2773,Pelanggan 2773,Medan,Silver,2025-08-06,Y
2774,Pelanggan 2774,Makassar,Gold,2025-08-07,Y
2775,Pelanggan 2775,Semarang,Platinum,2025-08-08,Y
2776,Pelanggan 2776,Yogyakarta,Bronze,2025-08-09,N
2777,Pelanggan 2777,Denpasar,Silver,2025-08-10,Y
2778,Pelanggan 2778,Palembang,Gold,2025-08-11,Y
2779,Pelanggan 2779,Balikpapan,Platinum,2025-08-12,Y
2780,Pelanggan 2780,Jakarta,Bronze,2025-08-13,N
2781,Pelanggan 2781,Bandung,Silver,2025-08-14,Y
2782,Pelanggan 2782,Surabaya,Gold,2025-08-15,Y
2783,Pelanggan 2783,Medan,Platinum,2025-08-16,Y
2784,Pelanggan 2784,Makassar,Bronze,2025-08-17,N
2785,Pelanggan 2785,Semarang,Silver,2025-08-18,Y
2786,Pelanggan 2786,Yogyakarta,Gold,2025-08-19,Y
2787,Pelanggan 2787,Denpasar,Platinum,2025-08-20,Y
2788,Pelanggan 2788,Palembang,Bronze,2025-08-21,N
2789,Pelanggan 2789,Balikpapan,Silver,2025-08-22,Y
2790,Pelanggan 2790,Jakarta,Gold,2025-08-23,Y
2791,Pelanggan 2791,Bandung,Platinum,2025-08-24,Y
2792,Pelanggan 2792,Surabaya,Bronze,2025-08-25,N
2793,Pelanggan 2793,Medan,Silver,2025-08-26,Y
2794,Pelanggan 2794,Makassar,Gold,2025-08-27,Y
2795,Pelanggan 2795,Semarang,Platinum,2025-08-28,Y
2796,Pelanggan 2796,Yogyakarta,Bronze,2025-08-29,N
2797,Pelanggan 2797,Denpasar,Silver,2025-08-30,Y
2798,Pelanggan 2798,Palembang,Gold,2025-08-31,Y
2799,Pelanggan 2799,Balikpapan,Platinum,2025-09-01,Y
2800,Pelanggan 2800,Jakarta,Bronze,2025-09-02,N
2801,Pelanggan 2801,Bandung,Silver,2025-09-03,Y
2802,Pelanggan 2802,Surabaya,Gold,2025-09-04,Y
2803,Pelanggan 2803,Medan,Platinum,2025-09-05,Y
2804,Pelanggan 2804,Makassar,Bronze,2025-09-06,N
2805,Pelanggan 2805,Semarang,Silver,2025-09-07,Y
2806,Pelanggan 2806,Yogyakarta,Gold,2025-09-08,Y
2807,Pelanggan 2807,Denpasar,Platinum,2025-09-09,Y
2808,Pelanggan 2808,Palembang,Bronze,2025-09-10,N
2809,Pelanggan 2809,Balikpapan,Silver,2025-09-11,Y
2810,Pelanggan 2810,Jakarta,Gold,2025-09-12,Y
2811,Pelanggan 2811,Bandung,Platinum,2025-09-13,Y
2812,Pelanggan 2812,Surabaya,Bronze,2025-09-14,N
2813,Pelanggan 2813,Medan,Silver,2025-09-15,Y
2814,Pelanggan 2814,Makassar,Gold,2025-09-16,Y
2815,Pelanggan 2815,Semarang,Platinum,2025-09-17,Y
2816,Pelanggan 2816,Yogyakarta,Bronze,2025-09-18,N
2817,Pelanggan 2817,Denpasar,Silver,2025-09-19,Y
2818,Pelanggan 2818,Palembang,Gold,2025-09-20,Y
2819,Pelanggan 2819,Balikpapan,Platinum,2025-09-21,Y
2820,Pelanggan 2820,Jakarta,Bronze,2025-09-22,N
2821,Pelanggan 2821,Bandung,Silver,2025-09-23,Y
2822,Pelanggan 2822,Surabaya,Gold,2025-09-24,Y
2823,Pelanggan 2823,Medan,Platinum,2025-09-25,Y
2824,Pelanggan 2824,Makassar,Bronze,2025-09-26,N
2825,Pelanggan 2825,Semarang,Silver,2025-09-27,Y
2826,Pelanggan 2826,Yogyakarta,Gold,2025-09-28,Y
2827,Pelanggan 2827,Denpasar,Platinum,2025-09-29,Y
2828,Pelanggan 2828,Palembang,Bronze,2025-09-30,N
2829,Pelanggan 2829,Balikpapan,Silver,2025-10-01,Y
2830,Pelanggan 2830,Jakarta,Gold,2025-10-02,Y
2831,Pelanggan 2831,Bandung,Platinum,2025-10-03,Y
2832,Pelanggan 2832,Surabaya,Bronze,2025-10-04,N
2833,Pelanggan 2833,Medan,Silver,2025-10-05,Y
2834,Pelanggan 2834,Makassar,Gold,2025-10-06,Y
2835,Pelanggan 2835,Semarang,Platinum,2025-10-07,Y
2836,Pelanggan 2836,Yogyakarta,Bronze,2025-10-08,N
2837,Pelanggan 2837,Denpasar,Silver,2025-10-09,Y
2838,Pelanggan 2838,Palembang,Gold,2025-10-10,Y
2839,Pelanggan 2839,Balikpapan,Platinum,2025-10-11,Y
2840,Pelanggan 2840,Jakarta,Bronze,2025-10-12,N
2841,Pelanggan 2841,Bandung,Silver,2025-10-13,Y
2842,Pelanggan 2842,Surabaya,Gold,2025-10-14,Y
2843,Pelanggan 2843,Medan,Platinum,2025-10-15,Y
2844,Pelanggan 2844,Makassar,Bronze,2025-10-16,N
2845,Pelanggan 2845,Semarang,Silver,2025-10-17,Y
2846,Pelanggan 2846,Yogyakarta,Gold,2025-10-18,Y
2847,Pelanggan 2847,Denpasar,Platinum,2025-10-19,Y
2848,Pelanggan 2848,Palembang,Bronze,2025-10-20,N
2849,Pelanggan 2849,Balikpapan,Silver,2025-10-21,Y
2850,Pelanggan 2850,Jakarta,Gold,2025-10-22,Y
2851,Pelanggan 2851,Bandung,Platinum,2025-10-23,Y
2852,Pelanggan 2852,Surabaya,Bronze,2025-10-24,N
2853,Pelanggan 2853,Medan,Silver,2025-10-25,Y
2854,Pelanggan 2854,Makassar,Gold,2025-10-26,Y
2855,Pelanggan 2855,Semarang,Platinum,2025-10-27,Y
2856,Pelanggan 2856,Yogyakarta,Bronze,2025-10-28,N
2857,Pelanggan 2857,Denpasar,Silver,2025-10-29,Y
2858,Pelanggan 2858,Palembang,Gold,2025-10-30,Y
2859,Pelanggan 2859,Balikpapan,Platinum,2025-10-31,Y
2860,Pelanggan 2860,Jakarta,Bronze,2025-11-01,N
2861,Pelanggan 2861,Bandung,Silver,2025-11-02,Y
2862,Pelanggan 2862,Surabaya,Gold,2025-11-03,Y
2863,Pelanggan 2863,Medan,Platinum,2025-11-04,Y
2864,Pelanggan 2864,Makassar,Bronze,2025-11-05,N
2865,Pelanggan 2865,Semarang,Silver,2025-11-06,Y
2866,Pelanggan 2866,Yogyakarta,Gold,2025-11-07,Y
2867,Pelanggan 2867,Denpasar,Platinum,2025-11-08,Y
2868,Pelanggan 2868,Palembang,Bronze,2025-11-09,N
2869,Pelanggan 2869,Balikpapan,Silver,2025-11-10,Y
2870,Pelanggan 2870,Jakarta,Gold,2025-11-11,Y
2871,Pelanggan 2871,Bandung,Platinum,2025-11-12,Y
2872,Pelanggan 2872,Surabaya,Bronze,2025-11-13,N
2873,Pelanggan 2873,Medan,Silver,2025-11-14,Y
2874,Pelanggan 2874,Makassar,Gold,2025-11-15,Y
2875,Pelanggan 2875,Semarang,Platinum,2025-11-16,Y
2876,Pelanggan 2876,Yogyakarta,Bronze,2025-11-17,N
2877,Pelanggan 2877,Denpasar,Silver,2025-11-18,Y
2878,Pelanggan 2878,Palembang,Gold,2025-11-19,Y
2879,Pelanggan 2879,Balikpapan,Platinum,2025-11-20,Y
2880,Pelanggan 2880,Jakarta,Bronze,2025-11-21,N
2881,Pelanggan 2881,Bandung,Silver,2025-11-22,Y
2882,Pelanggan 2882,Surabaya,Gold,2025-11-23,Y
2883,Pelanggan 2883,Medan,Platinum,2025-11-24,Y
2884,Pelanggan 2884,Makassar,Bronze,2025-11-25,N
2885,Pelanggan 2885,Semarang,Silver,2025-11-26,Y
2886,Pelanggan 2886,Yogyakarta,Gold,2025-11-27,Y
2887,Pelanggan 2887,Denpasar,Platinum,2025-11-28,Y
2888,Pelanggan 2888,Palembang,Bronze,2025-11-29,N
2889,Pelanggan 2889,Balikpapan,Silver,2025-11-30,Y
2890,Pelanggan 2890,Jakarta,Gold,2025-12-01,Y
2891,Pelanggan 2891,Bandung,Platinum,2025-12-02,Y
2892,Pelanggan 2892,Surabaya,Bronze,2025-12-03,N
2893,Pelanggan 2893,Medan,Silver,2025-12-04,Y
2894,Pelanggan 2894,Makassar,Gold,2025-12-05,Y
2895,Pelanggan 2895,Semarang,Platinum,2025-12-06,Y
2896,Pelanggan 2896,Yogyakarta,Bronze,2025-12-07,N
2897,Pelanggan 2897,Denpasar,Silver,2025-12-08,Y
2898,Pelanggan 2898,Palembang,Gold,2025-12-09,Y
2899,Pelanggan 2899,Balikpapan,Platinum,2025-12-10,Y
2900,Pelanggan 2900,Jakarta,Bronze,2025-12-11,N
2901,Pelanggan 2901,Bandung,Silver,2025-12-12,Y
2902,Pelanggan 2902,Surabaya,Gold,2025-12-13,Y
2903,Pelanggan 2903,Medan,Platinum,2025-12-14,Y
2904,Pelanggan 2904,Makassar,Bronze,2025-12-15,N
2905,Pelanggan 2905,Semarang,Silver,2025-12-16,Y
2906,Pelanggan 2906,Yogyakarta,Gold,2025-12-17,Y
2907,Pelanggan 2907,Denpasar,Platinum,2025-12-18,Y
2908,Pelanggan 2908,Palembang,Bronze,2025-12-19,N
2909,Pelanggan 2909,Balikpapan,Silver,2025-12-20,Y
2910,Pelanggan 2910,Jakarta,Gold,2025-12-21,Y
2911,Pelanggan 2911,Bandung,Platinum,2025-12-22,Y
2912,Pelanggan 2912,Surabaya,Bronze,2025-12-23,N
2913,Pelanggan 2913,Medan,Silver,2025-12-24,Y
2914,Pelanggan 2914,Makassar,Gold,2025-12-25,Y
2915,Pelanggan 2915,Semarang,Platinum,2025-12-26,Y
2916,Pelanggan 2916,Yogyakarta,Bronze,2025-12-27,N
2917,Pelanggan 2917,Denpasar,Silver,2025-12-28,Y
2918,Pelanggan 2918,Palembang,Gold,2025-12-29,Y
2919,Pelanggan 2919,Balikpapan,Platinum,2025-12-30,Y
2920,Pelanggan 2920,Jakarta,Bronze,2024-01-01,N
2921,Pelanggan 2921,Bandung,Silver,2024-01-02,Y
2922,Pelanggan 2922,Surabaya,Gold,2024-01-03,Y
2923,Pelanggan 2923,Medan,Platinum,2024-01-04,Y
2924,Pelanggan 2924,Makassar,Bronze,2024-01-05,N
2925,Pelanggan 2925,Semarang,Silver,2024-01-06,Y
2926,Pelanggan 2926,Yogyakarta,Gold,2024-01-07,Y
2927,Pelanggan 2927,Denpasar,Platinum,2024-01-08,Y
2928,Pelanggan 2928,Palembang,Bronze,2024-01-09,N
2929,Pelanggan 2929,Balikpapan,Silver,2024-01-10,Y
2930,Pelanggan 2930,Jakarta,Gold,2024-01-11,Y
2931,Pelanggan 2931,Bandung,Platinum,2024-01-12,Y
2932,Pelanggan 2932,Surabaya,Bronze,2024-01-13,N
2933,Pelanggan 2933,Medan,Silver,2024-01-14,Y
2934,Pelanggan 2934,Makassar,Gold,2024-01-15,Y
2935,Pelanggan 2935,Semarang,Platinum,2024-01-16,Y
2936,Pelanggan 2936,Yogyakarta,Bronze,2024-01-17,N
2937,Pelanggan 2937,Denpasar,Silver,2024-01-18,Y
2938,Pelanggan 2938,Palembang,Gold,2024-01-19,Y
2939,Pelanggan 2939,Balikpapan,Platinum,2024-01-20,Y
2940,Pelanggan 2940,Jakarta,Bronze,2024-01-21,N
2941,Pelanggan 2941,Bandung,Silver,2024-01-22,Y
2942,Pelanggan 2942,Surabaya,Gold,2024-01-23,Y
2943,Pelanggan 2943,Medan,Platinum,2024-01-24,Y
2944,Pelanggan 2944,Makassar,Bronze,2024-01-25,N
2945,Pelanggan 2945,Semarang,Silver,2024-01-26,Y
2946,Pelanggan 2946,Yogyakarta,Gold,2024-01-27,Y
2947,Pelanggan 2947,Denpasar,Platinum,2024-01-28,Y
2948,Pelanggan 2948,Palembang,Bronze,2024-01-29,N
2949,Pelanggan 2949,Balikpapan,Silver,2024-01-30,Y
2950,Pelanggan 2950,Jakarta,Gold,2024-01-31,Y
2951,Pelanggan 2951,Bandung,Platinum,2024-02-01,Y
2952,Pelanggan 2952,Surabaya,Bronze,2024-02-02,N
2953,Pelanggan 2953,Medan,Silver,2024-02-03,Y
2954,Pelanggan 2954,Makassar,Gold,2024-02-04,Y
2955,Pelanggan 2955,Semarang,Platinum,2024-02-05,Y
2956,Pelanggan 2956,Yogyakarta,Bronze,2024-02-06,N
2957,Pelanggan 2957,Denpasar,Silver,2024-02-07,Y
2958,Pelanggan 2958,Palembang,Gold,2024-02-08,Y
2959,Pelanggan 2959,Balikpapan,Platinum,2024-02-09,Y
2960,Pelanggan 2960,Jakarta,Bronze,2024-02-10,N
2961,Pelanggan 2961,Bandung,Silver,2024-02-11,Y
2962,Pelanggan 2962,Surabaya,Gold,2024-02-12,Y
2963,Pelanggan 2963,Medan,Platinum,2024-02-13,Y
2964,Pelanggan 2964,Makassar,Bronze,2024-02-14,N
2965,Pelanggan 2965,Semarang,Silver,2024-02-15,Y
2966,Pelanggan 2966,Yogyakarta,Gold,2024-02-16,Y
2967,Pelanggan 2967,Denpasar,Platinum,2024-02-17,Y
2968,Pelanggan 2968,Palembang,Bronze,2024-02-18,N
2969,Pelanggan 2969,Balikpapan,Silver,2024-02-19,Y
2970,Pelanggan 2970,Jakarta,Gold,2024-02-20,Y
2971,Pelanggan 2971,Bandung,Platinum,2024-02-21,Y
2972,Pelanggan 2972,Surabaya,Bronze,2024-02-22,N
2973,Pelanggan 2973,Medan,Silver,2024-02-23,Y
2974,Pelanggan 2974,Makassar,Gold,2024-02-24,Y
2975,Pelanggan 2975,Semarang,Platinum,2024-02-25,Y
2976,Pelanggan 2976,Yogyakarta,Bronze,2024-02-26,N
2977,Pelanggan 2977,Denpasar,Silver,2024-02-27,Y
2978,Pelanggan 2978,Palembang,Gold,2024-02-28,Y
2979,Pelanggan 2979,Balikpapan,Platinum,2024-02-29,Y
2980,Pelanggan 2980,Jakarta,Bronze,2024-03-01,N
2981,Pelanggan 2981,Bandung,Silver,2024-03-02,Y
2982,Pelanggan 2982,Surabaya,Gold,2024-03-03,Y
2983,Pelanggan 2983,Medan,Platinum,2024-03-04,Y
2984,Pelanggan 2984,Makassar,Bronze,2024-03-05,N
2985,Pelanggan 2985,Semarang,Silver,2024-03-06,Y
2986,Pelanggan 2986,Yogyakarta,Gold,2024-03-07,Y
2987,Pelanggan 2987,Denpasar,Platinum,2024-03-08,Y
2988,Pelanggan 2988,Palembang,Bronze,2024-03-09,N
2989,Pelanggan 2989,Balikpapan,Silver,2024-03-10,Y
2990,Pelanggan 2990,Jakarta,Gold,2024-03-11,Y
2991,Pelanggan 2991,Bandung,Platinum,2024-03-12,Y
2992,Pelanggan 2992,Surabaya,Bronze,2024-03-13,N
2993,Pelanggan 2993,Medan,Silver,2024-03-14,Y
2994,Pelanggan 2994,Makassar,Gold,2024-03-15,Y
