tanggal,kota,kategori,order_count,gross_sales,discount,net_sales
2026-06-24,Makassar,ATK,58,10863922,977752,9886170
2026-06-24,Makassar,Makanan,62,11840574,1065651,10774923
2026-06-24,Makassar,Kesehatan,64,12339904,1110591,11229313
2026-06-25,Jakarta,Elektronik,67,13041215,1304121,11737094
2026-06-25,Jakarta,Fashion,64,12281216,1228121,11053095
2026-06-25,Jakarta,ATK,60,11293560,1129356,10164204
2026-06-25,Jakarta,Makanan,64,12281216,1228121,11053095
2026-06-25,Jakarta,Kesehatan,66,12786048,1278604,11507444
2026-06-25,Bandung,Elektronik,67,13041215,1304121,11737094
2026-06-25,Bandung,Fashion,64,12281216,1228121,11053095
2026-06-25,Bandung,ATK,60,11293560,1129356,10164204
2026-06-25,Bandung,Makanan,64,12281216,1228121,11053095
2026-06-25,Bandung,Kesehatan,66,12786048,1278604,11507444
2026-06-25,Surabaya,Elektronik,68,13235860,1323586,11912274
2026-06-25,Surabaya,Fashion,65,12473110,1247311,11225799
2026-06-25,Surabaya,ATK,61,11481786,1148178,10333608
2026-06-25,Surabaya,Makanan,65,12473110,1247311,11225799
2026-06-25,Surabaya,Kesehatan,67,12979776,1297977,11681799
2026-06-25,Medan,Elektronik,65,12651925,1265192,11386733
2026-06-25,Medan,Fashion,62,11897428,1189742,10707686
2026-06-25,Medan,ATK,58,10917108,1091710,9825398
2026-06-25,Medan,Makanan,62,11897428,1189742,10707686
2026-06-25,Medan,Kesehatan,64,12398592,1239859,11158733
2026-06-25,Makassar,Elektronik,68,13235860,1323586,11912274
2026-06-25,Makassar,Fashion,65,12473110,1247311,11225799
2026-06-25,Makassar,ATK,61,11481786,1148178,10333608
2026-06-25,Makassar,Makanan,65,12473110,1247311,11225799
2026-06-25,Makassar,Kesehatan,67,12979776,1297977,11681799
2026-06-26,Jakarta,Elektronik,70,13689340,0,13689340
2026-06-26,Jakarta,Fashion,67,12918337,0,12918337
2026-06-26,Jakarta,ATK,63,11916009,0,11916009
2026-06-26,Jakarta,Makanan,67,12918337,0,12918337
2026-06-26,Jakarta,Kesehatan,69,13430505,0,13430505
2026-06-26,Bandung,Elektronik,70,13689340,0,13689340
2026-06-26,Bandung,Fashion,67,12918337,0,12918337
2026-06-26,Bandung,ATK,63,11916009,0,11916009
2026-06-26,Bandung,Makanan,67,12918337,0,12918337
2026-06-26,Bandung,Kesehatan,69,13430505,0,13430505
2026-06-26,Surabaya,Elektronik,71,13884902,0,13884902
2026-06-26,Surabaya,Fashion,68,13111148,0,13111148
2026-06-26,Surabaya,ATK,64,12105152,0,12105152
2026-06-26,Surabaya,Makanan,68,13111148,0,13111148
2026-06-26,Surabaya,Kesehatan,70,13625150,0,13625150
2026-06-26,Medan,Elektronik,68,13298216,0,13298216
2026-06-26,Medan,Fashion,65,12532715,0,12532715
2026-06-26,Medan,ATK,61,11537723,0,11537723
2026-06-26,Medan,Makanan,65,12532715,0,12532715
2026-06-26,Medan,Kesehatan,67,13041215,0,13041215
2026-06-26,Makassar,Elektronik,71,13884902,0,13884902
2026-06-26,Makassar,Fashion,68,13111148,0,13111148
2026-06-26,Makassar,ATK,64,12105152,0,12105152
2026-06-26,Makassar,Makanan,68,13111148,0,13111148
2026-06-26,Makassar,Kesehatan,70,13625150,0,13625150
2026-06-27,Jakarta,Elektronik,73,14342967,143429,14199538
2026-06-27,Jakarta,Fashion,70,13560960,135609,13425351
2026-06-27,Jakarta,ATK,66,12543960,125439,12418521
2026-06-27,Jakarta,Makanan,70,13560960,135609,13425351
2026-06-27,Jakarta,Kesehatan,72,14080464,140804,13939660
2026-06-27,Bandung,Elektronik,73,14342967,143429,14199538
2026-06-27,Bandung,Fashion,70,13560960,135609,13425351
2026-06-27,Bandung,ATK,66,12543960,125439,12418521
2026-06-27,Bandung,Makanan,70,13560960,135609,13425351
2026-06-27,Bandung,Kesehatan,72,14080464,140804,13939660
2026-06-27,Surabaya,Elektronik,74,14539446,145394,14394052
2026-06-27,Surabaya,Fashion,71,13754688,137546,13617142
2026-06-27,Surabaya,ATK,67,12734020,127340,12606680
2026-06-27,Surabaya,Makanan,71,13754688,137546,13617142
2026-06-27,Surabaya,Kesehatan,73,14276026,142760,14133266
2026-06-27,Medan,Elektronik,71,13950009,139500,13810509
2026-06-27,Medan,Fashion,68,13173504,131735,13041769
2026-06-27,Medan,ATK,64,12163840,121638,12042202
2026-06-27,Medan,Makanan,68,13173504,131735,13041769
2026-06-27,Medan,Kesehatan,70,13689340,136893,13552447
2026-06-27,Makassar,Elektronik,74,14539446,145394,14394052
2026-06-27,Makassar,Fashion,71,13754688,137546,13617142
2026-06-27,Makassar,ATK,67,12734020,127340,12606680
2026-06-27,Makassar,Makanan,71,13754688,137546,13617142
2026-06-27,Makassar,Kesehatan,73,14276026,142760,14133266
2026-06-28,Jakarta,Elektronik,76,15002096,300041,14702055
2026-06-28,Jakarta,Fashion,73,14209085,284181,13924904
2026-06-28,Jakarta,ATK,69,13177413,263548,12913865
2026-06-28,Jakarta,Makanan,73,14209085,284181,13924904
2026-06-28,Jakarta,Kesehatan,75,14735925,294718,14441207
2026-06-28,Bandung,Elektronik,76,15002096,300041,14702055
2026-06-28,Bandung,Fashion,73,14209085,284181,13924904
2026-06-28,Bandung,ATK,69,13177413,263548,12913865
2026-06-28,Bandung,Makanan,73,14209085,284181,13924904
2026-06-28,Bandung,Kesehatan,75,14735925,294718,14441207
2026-06-28,Surabaya,Elektronik,77,15199492,303989,14895503
2026-06-28,Surabaya,Fashion,74,14403730,288074,14115656
2026-06-28,Surabaya,ATK,70,13368390,267367,13101023
2026-06-28,Surabaya,Makanan,74,14403730,288074,14115656
2026-06-28,Surabaya,Kesehatan,76,14932404,298648,14633756
2026-06-28,Medan,Elektronik,74,14607304,292146,14315158
2026-06-28,Medan,Fashion,71,13819795,276395,13543400
2026-06-28,Medan,ATK,67,12795459,255909,12539550
2026-06-28,Medan,Makanan,71,13819795,276395,13543400
2026-06-28,Medan,Kesehatan,73,14342967,286859,14056108
2026-06-28,Makassar,Elektronik,77,15199492,303989,14895503
2026-06-28,Makassar,Fashion,74,14403730,288074,14115656
2026-06-28,Makassar,ATK,70,13368390,267367,13101023
2026-06-28,Makassar,Makanan,74,14403730,288074,14115656
2026-06-28,Makassar,Kesehatan,76,14932404,298648,14633756
2026-06-29,Jakarta,Elektronik,79,15666727,470001,15196726
2026-06-29,Jakarta,Fashion,76,14862712,445881,14416831
2026-06-29,Jakarta,ATK,72,13816368,414491,13401877
2026-06-29,Jakarta,Makanan,76,14862712,445881,14416831
2026-06-29,Jakarta,Kesehatan,78,15396888,461906,14934982
2026-06-29,Bandung,Elektronik,79,15666727,470001,15196726
2026-06-29,Bandung,Fashion,76,14862712,445881,14416831
2026-06-29,Bandung,ATK,72,13816368,414491,13401877
2026-06-29,Bandung,Makanan,76,14862712,445881,14416831
2026-06-29,Bandung,Kesehatan,78,15396888,461906,14934982
2026-06-29,Surabaya,Elektronik,80,15865040,475951,15389089
2026-06-29,Surabaya,Fashion,77,15058274,451748,14606526
2026-06-29,Surabaya,ATK,73,14008262,420247,13588015
2026-06-29,Surabaya,Makanan,77,15058274,451748,14606526
2026-06-29,Surabaya,Kesehatan,79,15594284,467828,15126456
2026-06-29,Medan,Elektronik,77,15270101,458103,14811998
2026-06-29,Medan,Fashion,74,14471588,434147,14037441
2026-06-29,Medan,ATK,70,13432580,402977,13029603
2026-06-29,Medan,Makanan,74,14471588,434147,14037441
2026-06-29,Medan,Kesehatan,76,15002096,450062,14552034
2026-06-29,Makassar,Elektronik,80,15865040,475951,15389089
2026-06-29,Makassar,Fashion,77,15058274,451748,14606526
2026-06-29,Makassar,ATK,73,14008262,420247,13588015
2026-06-29,Makassar,Makanan,77,15058274,451748,14606526
2026-06-29,Makassar,Kesehatan,79,15594284,467828,15126456
2026-06-30,Jakarta,Elektronik,82,16336860,653474,15683386
2026-06-30,Jakarta,Fashion,79,15521841,620873,14900968
2026-06-30,Jakarta,ATK,75,14460825,578433,13882392
2026-06-30,Jakarta,Makanan,79,15521841,620873,14900968
2026-06-30,Jakarta,Kesehatan,81,16063353,642534,15420819
2026-06-30,Bandung,Elektronik,82,16336860,653474,15683386
2026-06-30,Bandung,Fashion,79,15521841,620873,14900968
2026-06-30,Bandung,ATK,75,14460825,578433,13882392
2026-06-30,Bandung,Makanan,79,15521841,620873,14900968
2026-06-30,Bandung,Kesehatan,81,16063353,642534,15420819
2026-06-30,Surabaya,Elektronik,83,16536090,661443,15874647
2026-06-30,Surabaya,Fashion,80,15718320,628732,15089588
2026-06-30,Surabaya,ATK,76,14653636,586145,14067491
2026-06-30,Surabaya,Makanan,80,15718320,628732,15089588
2026-06-30,Surabaya,Kesehatan,82,16261666,650466,15611200
2026-06-30,Medan,Elektronik,80,15938400,637536,15300864
2026-06-30,Medan,Fashion,77,15128883,605155,14523728
2026-06-30,Medan,ATK,73,14075203,563008,13512195
2026-06-30,Medan,Makanan,77,15128883,605155,14523728
2026-06-30,Medan,Kesehatan,79,15666727,626669,15040058
2026-06-30,Makassar,Elektronik,83,16536090,661443,15874647
2026-06-30,Makassar,Fashion,80,15718320,628732,15089588
2026-06-30,Makassar,ATK,76,14653636,586145,14067491
2026-06-30,Makassar,Makanan,80,15718320,628732,15089588
2026-06-30,Makassar,Kesehatan,82,16261666,650466,15611200
2026-07-01,Jakarta,Elektronik,5,1000735,50036,950699
2026-07-01,Jakarta,Fashion,82,16186472,809323,15377149
2026-07-01,Jakarta,ATK,78,15110784,755539,14355245
2026-07-01,Jakarta,Makanan,82,16186472,809323,15377149
2026-07-01,Jakarta,Kesehatan,84,16735320,836766,15898554
2026-07-01,Bandung,Elektronik,5,1000735,50036,950699
2026-07-01,Bandung,Fashion,82,16186472,809323,15377149
2026-07-01,Bandung,ATK,78,15110784,755539,14355245
2026-07-01,Bandung,Makanan,82,16186472,809323,15377149
2026-07-01,Bandung,Kesehatan,84,16735320,836766,15898554
2026-07-01,Surabaya,Elektronik,6,1200882,60044,1140838
2026-07-01,Surabaya,Fashion,83,16383868,819193,15564675
2026-07-01,Surabaya,ATK,79,15304512,765225,14539287
2026-07-01,Surabaya,Makanan,83,16383868,819193,15564675
2026-07-01,Surabaya,Kesehatan,5,996150,49807,946343
2026-07-01,Medan,Elektronik,83,16612201,830610,15781591
2026-07-01,Medan,Fashion,80,15791680,789584,15002096
2026-07-01,Medan,ATK,76,14723328,736166,13987162
2026-07-01,Medan,Makanan,80,15791680,789584,15002096
2026-07-01,Medan,Kesehatan,82,16336860,816843,15520017
2026-07-01,Makassar,Elektronik,6,1200882,60044,1140838
2026-07-01,Makassar,Fashion,83,16383868,819193,15564675
2026-07-01,Makassar,ATK,79,15304512,765225,14539287
2026-07-01,Makassar,Makanan,83,16383868,819193,15564675
2026-07-01,Makassar,Kesehatan,5,996150,49807,946343
2026-07-02,Jakarta,Elektronik,8,1608512,96510,1512002
2026-07-02,Jakarta,Fashion,5,991565,59493,932072
2026-07-02,Jakarta,ATK,81,15766245,945974,14820271
2026-07-02,Jakarta,Makanan,5,991565,59493,932072
2026-07-02,Jakarta,Kesehatan,7,1401029,84061,1316968
2026-07-02,Bandung,Elektronik,8,1608512,96510,1512002
2026-07-02,Bandung,Fashion,5,991565,59493,932072
2026-07-02,Bandung,ATK,81,15766245,945974,14820271
2026-07-02,Bandung,Makanan,5,991565,59493,932072
2026-07-02,Bandung,Kesehatan,7,1401029,84061,1316968
2026-07-02,Surabaya,Elektronik,9,1809576,108574,1701002
2026-07-02,Surabaya,Fashion,6,1189878,71392,1118486
2026-07-02,Surabaya,ATK,82,15960890,957653,15003237
2026-07-02,Surabaya,Makanan,6,1189878,71392,1118486
2026-07-02,Surabaya,Kesehatan,8,1601176,96070,1505106
2026-07-02,Medan,Elektronik,6,1206384,72383,1134001
2026-07-02,Medan,Fashion,83,16459979,987598,15472381
2026-07-02,Medan,ATK,79,15376955,922617,14454338
2026-07-02,Medan,Makanan,83,16459979,987598,15472381
2026-07-02,Medan,Kesehatan,5,1000735,60044,940691
2026-07-02,Makassar,Elektronik,9,1809576,108574,1701002
2026-07-02,Makassar,Fashion,6,1189878,71392,1118486
2026-07-02,Makassar,ATK,82,15960890,957653,15003237
2026-07-02,Makassar,Makanan,6,1189878,71392,1118486
2026-07-02,Makassar,Kesehatan,8,1601176,96070,1505106
2026-07-03,Jakarta,Elektronik,11,2221791,155525,2066266
2026-07-03,Jakarta,Fashion,8,1593840,111568,1482272
2026-07-03,Jakarta,ATK,84,16427208,1149904,15277304
2026-07-03,Jakarta,Makanan,8,1593840,111568,1482272
2026-07-03,Jakarta,Kesehatan,10,2010640,140744,1869896
2026-07-03,Bandung,Elektronik,11,2221791,155525,2066266
2026-07-03,Bandung,Fashion,8,1593840,111568,1482272
2026-07-03,Bandung,ATK,84,16427208,1149904,15277304
2026-07-03,Bandung,Makanan,8,1593840,111568,1482272
2026-07-03,Bandung,Kesehatan,10,2010640,140744,1869896
2026-07-03,Surabaya,Elektronik,12,2423772,169664,2254108
2026-07-03,Surabaya,Fashion,9,1793070,125514,1667556
2026-07-03,Surabaya,ATK,5,977810,68446,909364
2026-07-03,Surabaya,Makanan,9,1793070,125514,1667556
2026-07-03,Surabaya,Kesehatan,11,2211704,154819,2056885
2026-07-03,Medan,Elektronik,9,1817829,127248,1690581
2026-07-03,Medan,Fashion,6,1195380,83676,1111704
2026-07-03,Medan,ATK,82,16036084,1122525,14913559
2026-07-03,Medan,Makanan,6,1195380,83676,1111704
2026-07-03,Medan,Kesehatan,8,1608512,112595,1495917
2026-07-03,Makassar,Elektronik,12,2423772,169664,2254108
2026-07-03,Makassar,Fashion,9,1793070,125514,1667556
2026-07-03,Makassar,ATK,5,977810,68446,909364
2026-07-03,Makassar,Makanan,9,1793070,125514,1667556
2026-07-03,Makassar,Kesehatan,11,2211704,154819,2056885
2026-07-04,Jakarta,Elektronik,14,2840572,227245,2613327
2026-07-04,Jakarta,Fashion,11,2201617,176129,2025488
2026-07-04,Jakarta,ATK,7,1375353,110028,1265325
2026-07-04,Jakarta,Makanan,11,2201617,176129,2025488
2026-07-04,Jakarta,Kesehatan,13,2625753,210060,2415693
2026-07-04,Bandung,Elektronik,14,2840572,227245,2613327
2026-07-04,Bandung,Fashion,11,2201617,176129,2025488
2026-07-04,Bandung,ATK,7,1375353,110028,1265325
2026-07-04,Bandung,Makanan,11,2201617,176129,2025488
2026-07-04,Bandung,Kesehatan,13,2625753,210060,2415693
2026-07-04,Surabaya,Elektronik,15,3043470,243477,2799993
2026-07-04,Surabaya,Fashion,12,2401764,192141,2209623
2026-07-04,Surabaya,ATK,8,1571832,125746,1446086
2026-07-04,Surabaya,Makanan,12,2401764,192141,2209623
2026-07-04,Surabaya,Kesehatan,14,2827734,226218,2601516
2026-07-04,Medan,Elektronik,12,2434776,194782,2239994
2026-07-04,Medan,Fashion,9,1801323,144105,1657218
2026-07-04,Medan,ATK,5,982395,78591,903804
2026-07-04,Medan,Makanan,9,1801323,144105,1657218
2026-07-04,Medan,Kesehatan,11,2221791,177743,2044048
2026-07-04,Makassar,Elektronik,15,3043470,243477,2799993
2026-07-04,Makassar,Fashion,12,2401764,192141,2209623
2026-07-04,Makassar,ATK,8,1571832,125746,1446086
2026-07-04,Makassar,Makanan,12,2401764,192141,2209623
2026-07-04,Makassar,Kesehatan,14,2827734,226218,2601516
2026-07-05,Jakarta,Elektronik,17,3464855,311836,3153019
2026-07-05,Jakarta,Fashion,14,2814896,253340,2561556
2026-07-05,Jakarta,ATK,10,1973960,177656,1796304
2026-07-05,Jakarta,Makanan,14,2814896,253340,2561556
2026-07-05,Jakarta,Kesehatan,16,3246368,292173,2954195
2026-07-05,Bandung,Elektronik,17,3464855,311836,3153019
2026-07-05,Bandung,Fashion,14,2814896,253340,2561556
2026-07-05,Bandung,ATK,10,1973960,177656,1796304
2026-07-05,Bandung,Makanan,14,2814896,253340,2561556
2026-07-05,Bandung,Kesehatan,16,3246368,292173,2954195
2026-07-05,Surabaya,Elektronik,18,3668670,330180,3338490
2026-07-05,Surabaya,Fashion,15,3015960,271436,2744524
2026-07-05,Surabaya,ATK,11,2171356,195422,1975934
2026-07-05,Surabaya,Makanan,15,3015960,271436,2744524
2026-07-05,Surabaya,Kesehatan,17,3449266,310433,3138833
2026-07-05,Medan,Elektronik,15,3057225,275150,2782075
2026-07-05,Medan,Fashion,12,2412768,217149,2195619
2026-07-05,Medan,ATK,8,1579168,142125,1437043
2026-07-05,Medan,Makanan,12,2412768,217149,2195619
2026-07-05,Medan,Kesehatan,14,2840572,255651,2584921
2026-07-05,Makassar,Elektronik,18,3668670,330180,3338490
2026-07-05,Makassar,Fashion,15,3015960,271436,2744524
2026-07-05,Makassar,ATK,11,2171356,195422,1975934
2026-07-05,Makassar,Makanan,15,3015960,271436,2744524
2026-07-05,Makassar,Kesehatan,17,3449266,310433,3138833
2026-07-06,Jakarta,Elektronik,20,4094640,409464,3685176
2026-07-06,Jakarta,Fashion,17,3433677,343367,3090310
2026-07-06,Jakarta,ATK,13,2578069,257806,2320263
2026-07-06,Jakarta,Makanan,17,3433677,343367,3090310
2026-07-06,Jakarta,Kesehatan,19,3872485,387248,3485237
2026-07-06,Bandung,Elektronik,20,4094640,409464,3685176
2026-07-06,Bandung,Fashion,17,3433677,343367,3090310
2026-07-06,Bandung,ATK,13,2578069,257806,2320263
2026-07-06,Bandung,Makanan,17,3433677,343367,3090310
2026-07-06,Bandung,Kesehatan,19,3872485,387248,3485237
2026-07-06,Surabaya,Elektronik,21,4299372,429937,3869435
2026-07-06,Surabaya,Fashion,18,3635658,363565,3272093
2026-07-06,Surabaya,ATK,14,2776382,277638,2498744
2026-07-06,Surabaya,Makanan,18,3635658,363565,3272093
2026-07-06,Surabaya,Kesehatan,20,4076300,407630,3668670
2026-07-06,Medan,Elektronik,18,3685176,368517,3316659
2026-07-06,Medan,Fashion,15,3029715,302971,2726744
2026-07-06,Medan,ATK,11,2181443,218144,1963299
2026-07-06,Medan,Makanan,15,3029715,302971,2726744
2026-07-06,Medan,Kesehatan,17,3464855,346485,3118370
2026-07-06,Makassar,Elektronik,21,4299372,429937,3869435
2026-07-06,Makassar,Fashion,18,3635658,363565,3272093
2026-07-06,Makassar,ATK,14,2776382,277638,2498744
2026-07-06,Makassar,Makanan,18,3635658,363565,3272093
2026-07-06,Makassar,Kesehatan,20,4076300,407630,3668670
2026-07-07,Jakarta,Elektronik,23,4729927,0,4729927
2026-07-07,Jakarta,Fashion,20,4057960,0,4057960
2026-07-07,Jakarta,ATK,16,3187680,0,3187680
2026-07-07,Jakarta,Makanan,20,4057960,0,4057960
2026-07-07,Jakarta,Kesehatan,22,4504104,0,4504104
2026-07-07,Bandung,Elektronik,23,4729927,0,4729927
2026-07-07,Bandung,Fashion,20,4057960,0,4057960
2026-07-07,Bandung,ATK,16,3187680,0,3187680
2026-07-07,Bandung,Makanan,20,4057960,0,4057960
2026-07-07,Bandung,Kesehatan,22,4504104,0,4504104
2026-07-07,Surabaya,Elektronik,24,4935576,0,4935576
2026-07-07,Surabaya,Fashion,21,4260858,0,4260858
2026-07-07,Surabaya,ATK,17,3386910,0,3386910
2026-07-07,Surabaya,Makanan,21,4260858,0,4260858
2026-07-07,Surabaya,Kesehatan,23,4708836,0,4708836
2026-07-07,Medan,Elektronik,21,4318629,0,4318629
2026-07-07,Medan,Fashion,18,3652164,0,3652164
2026-07-07,Medan,ATK,14,2789220,0,2789220
2026-07-07,Medan,Makanan,18,3652164,0,3652164
2026-07-07,Medan,Kesehatan,20,4094640,0,4094640
2026-07-07,Makassar,Elektronik,24,4935576,0,4935576
2026-07-07,Makassar,Fashion,21,4260858,0,4260858
2026-07-07,Makassar,ATK,17,3386910,0,3386910
2026-07-07,Makassar,Makanan,21,4260858,0,4260858
2026-07-07,Makassar,Kesehatan,23,4708836,0,4708836
2026-07-08,Jakarta,Elektronik,26,5370716,53707,5317009
2026-07-08,Jakarta,Fashion,23,4687745,46877,4640868
2026-07-08,Jakarta,ATK,19,3802793,38027,3764766
2026-07-08,Jakarta,Makanan,23,4687745,46877,4640868
2026-07-08,Jakarta,Kesehatan,25,5141225,51412,5089813
2026-07-08,Bandung,Elektronik,26,5370716,53707,5317009
2026-07-08,Bandung,Fashion,23,4687745,46877,4640868
2026-07-08,Bandung,ATK,19,3802793,38027,3764766
2026-07-08,Bandung,Makanan,23,4687745,46877,4640868
2026-07-08,Bandung,Kesehatan,25,5141225,51412,5089813
2026-07-08,Surabaya,Elektronik,27,5577282,55772,5521510
2026-07-08,Surabaya,Fashion,24,4891560,48915,4842645
2026-07-08,Surabaya,ATK,20,4002940,40029,3962911
2026-07-08,Surabaya,Makanan,24,4891560,48915,4842645
2026-07-08,Surabaya,Kesehatan,26,5346874,53468,5293406
2026-07-08,Medan,Elektronik,24,4957584,49575,4908009
2026-07-08,Medan,Fashion,21,4280115,42801,4237314
2026-07-08,Medan,ATK,17,3402499,34024,3368475
2026-07-08,Medan,Makanan,21,4280115,42801,4237314
2026-07-08,Medan,Kesehatan,23,4729927,47299,4682628
2026-07-08,Makassar,Elektronik,27,5577282,55772,5521510
2026-07-08,Makassar,Fashion,24,4891560,48915,4842645
2026-07-08,Makassar,ATK,20,4002940,40029,3962911
2026-07-08,Makassar,Makanan,24,4891560,48915,4842645
2026-07-08,Makassar,Kesehatan,26,5346874,53468,5293406
2026-07-09,Jakarta,Elektronik,29,6017007,120340,5896667
2026-07-09,Jakarta,Fashion,26,5323032,106460,5216572
2026-07-09,Jakarta,ATK,22,4423408,88468,4334940
2026-07-09,Jakarta,Makanan,26,5323032,106460,5216572
2026-07-09,Jakarta,Kesehatan,28,5783848,115676,5668172
2026-07-09,Bandung,Elektronik,29,6017007,120340,5896667
2026-07-09,Bandung,Fashion,26,5323032,106460,5216572
2026-07-09,Bandung,ATK,22,4423408,88468,4334940
2026-07-09,Bandung,Makanan,26,5323032,106460,5216572
2026-07-09,Bandung,Kesehatan,28,5783848,115676,5668172
2026-07-09,Surabaya,Elektronik,30,6224490,124489,6100001
2026-07-09,Surabaya,Fashion,27,5527764,110555,5417209
2026-07-09,Surabaya,ATK,23,4624472,92489,4531983
2026-07-09,Surabaya,Makanan,27,5527764,110555,5417209
2026-07-09,Surabaya,Kesehatan,29,5990414,119808,5870606
2026-07-09,Medan,Elektronik,27,5602041,112040,5490001
2026-07-09,Medan,Fashion,24,4913568,98271,4815297
2026-07-09,Medan,ATK,20,4021280,80425,3940855
2026-07-09,Medan,Makanan,24,4913568,98271,4815297
2026-07-09,Medan,Kesehatan,26,5370716,107414,5263302
2026-07-09,Makassar,Elektronik,30,6224490,124489,6100001
2026-07-09,Makassar,Fashion,27,5527764,110555,5417209
2026-07-09,Makassar,ATK,23,4624472,92489,4531983
2026-07-09,Makassar,Makanan,27,5527764,110555,5417209
2026-07-09,Makassar,Kesehatan,29,5990414,119808,5870606
2026-07-10,Jakarta,Elektronik,32,6668800,200064,6468736
2026-07-10,Jakarta,Fashion,29,5963821,178914,5784907
2026-07-10,Jakarta,ATK,25,5049525,151485,4898040
2026-07-10,Jakarta,Makanan,29,5963821,178914,5784907
2026-07-10,Jakarta,Kesehatan,31,6431973,192959,6239014
2026-07-10,Bandung,Elektronik,32,6668800,200064,6468736
2026-07-10,Bandung,Fashion,29,5963821,178914,5784907
2026-07-10,Bandung,ATK,25,5049525,151485,4898040
2026-07-10,Bandung,Makanan,29,5963821,178914,5784907
2026-07-10,Bandung,Kesehatan,31,6431973,192959,6239014
2026-07-10,Surabaya,Elektronik,33,6877200,206316,6670884
2026-07-10,Surabaya,Fashion,30,6169470,185084,5984386
